sale_id,date_key,product_key,customer_key,quantity,amount
42057,260,15,283,10,2897.01
42058,549,77,169,6,160.82
42059,650,55,387,3,260.5
42060,235,26,219,8,2929.4
42061,247,93,14,7,2294.38
42062,111,2,29,3,205.91
42063,96,3,228,10,478.19
42064,117,13,349,4,1566.65
42065,476,98,442,4,1035.81
42066,670,69,120,7,761.95
42067,255,98,404,8,1633.58
42068,286,46,418,3,881.16
42069,657,41,363,2,670.84
42070,410,42,298,10,1289.14
42071,407,11,47,3,159.54
42072,413,62,2,5,1630.84
42073,354,93,293,10,2899.52
42074,502,17,491,4,1465.47
42075,322,96,331,1,355.77
42076,562,63,344,3,982.05
42077,167,11,175,6,282.92
42078,277,81,267,7,1427.11
42079,277,38,127,10,5207.07
42080,403,1,497,5,1750.07
42081,358,38,60,5,2500.98
42082,443,25,267,8,2746.29
42083,403,71,251,9,3741.55
42084,113,44,360,10,3965.16
42085,554,15,363,2,514.13
42086,31,64,471,10,342.96
42087,701,68,303,9,2454.25
42088,365,72,112,5,192.26
42089,294,41,249,5,1879.44
42090,217,5,293,7,1757.95
42091,77,14,67,1,67.69
42092,719,52,173,10,427.56
42093,381,33,2,8,1413.75
42094,260,20,277,5,842.95
42095,114,96,326,6,1884.83
42096,236,9,217,9,2730.55
42097,168,68,446,8,1894.3
42098,72,88,130,1,422.15
42099,153,51,322,7,230.27
42100,498,36,424,4,1518.12
42101,34,46,222,1,265.95
42102,391,49,387,7,1791.49
42103,128,26,466,5,2313.15
42104,257,36,362,8,3645.44
42105,584,34,163,4,1010.26
42106,70,70,231,2,396.55
42107,658,40,342,7,2042.46
42108,463,95,251,9,2442.02
42109,530,69,264,10,1100.57
42110,604,24,411,10,5254.97
42111,7,42,294,8,1349.51
42112,315,52,358,2,86.4
42113,24,12,57,7,3313.98
42114,227,9,346,7,2468.24
42115,98,4,498,1,20.02
42116,510,70,236,10,1764.29
42117,188,51,283,4,115.41
42118,7,81,473,7,1342.85
42119,487,39,398,3,1390.28
42120,34,8,58,10,4476.62
42121,64,37,303,1,33.39
42122,181,35,182,9,3624.66
42123,123,59,442,10,4071.06
42124,20,50,299,5,2106.22
42125,717,10,391,10,787.78
42126,375,50,489,8,3302.83
42127,499,42,143,9,1419.33
42128,686,79,147,8,1403.3
42129,21,62,299,4,1228.36
42130,594,76,300,10,2484.63
42131,221,59,393,5,2291.46
42132,722,33,139,9,2031.99
42133,140,14,436,4,228.06
42134,442,47,443,7,2278.63
42135,466,38,451,9,4021.97
42136,69,38,20,2,1120.85
42137,70,94,357,4,202.69
42138,5,31,44,6,2360.75
42139,731,18,75,7,3406.44
42140,174,65,409,3,118.19
42141,136,70,487,7,1225.27
42142,247,36,111,8,3038.47
42143,694,22,471,10,3290.28
42144,622,97,366,4,611.04
42145,619,14,200,9,622.69
42146,443,78,357,10,5009.05
42147,149,14,27,5,354.96
42148,575,88,95,4,1853.6
42149,549,89,474,7,226.99
42150,218,74,492,9,1796.89
42151,272,11,7,8,430.4
42152,17,34,401,6,1635.42
42153,514,37,386,5,164.58
42154,120,65,190,4,161.75
42155,658,45,335,5,2480.26
42156,582,1,471,2,712.93
42157,542,90,151,1,466.12
42158,397,33,414,2,448.78
42159,374,55,32,2,170.38
42160,537,52,12,1,51.23
42161,140,68,324,10,2282.95
42162,261,76,95,3,613.01
42163,252,29,283,9,3406.9
42164,367,46,406,3,1053.97
42165,79,84,487,2,175.77
42166,700,6,441,6,583.3
42167,593,56,139,2,384.98
42168,567,90,240,6,2215.84
42169,334,68,27,8,2137.86
42170,284,43,208,3,19.03
42171,708,21,466,5,1578.6
42172,661,4,405,10,177.1
42173,402,47,472,4,1331.46
42174,359,2,137,5,403.52
42175,376,29,378,1,328.6
42176,554,50,128,2,964.13
42177,181,98,311,6,1264.45
42178,498,8,284,7,2945.34
42179,460,24,102,7,3104.69
42180,411,77,381,3,78.08
42181,720,35,331,2,766.44
42182,261,22,252,6,1765.81
42183,352,11,326,5,245.04
42184,693,22,374,2,568.11
42185,497,1,22,10,3634.78
42186,315,61,248,2,34.62
42187,428,94,11,7,340.11
42188,259,99,449,5,1028.63
42189,386,97,356,8,1020.25
42190,63,10,97,3,277.91
42191,537,57,314,1,344.07
42192,258,34,428,4,1040.32
42193,530,54,332,5,327.08
42194,542,8,60,2,872.18
42195,267,92,439,3,204.73
42196,340,73,104,7,946.34
42197,529,7,497,8,998.81
42198,158,77,246,9,263.36
42199,4,50,422,7,3504.75
42200,478,24,11,5,2642.33
42201,257,22,450,1,312.67
42202,198,14,190,7,437.92
42203,269,75,76,3,418.47
42204,561,34,271,2,498.7
42205,96,67,87,6,365.11
42206,721,99,444,2,467.69
42207,104,19,72,10,1564.97
42208,220,76,461,2,499.31
42209,100,94,209,3,154.99
42210,730,74,235,10,2466.05
42211,373,94,78,5,246.13
42212,215,8,372,5,2268.42
42213,12,29,288,1,333.9
42214,707,45,397,2,981.79
42215,668,97,482,2,264.82
42216,346,30,116,5,341.67
42217,641,14,197,9,600.46
42218,242,9,296,10,3943.75
42219,124,75,402,6,737.54
42220,232,42,145,2,314.48
42221,114,96,135,4,1540.97
42222,414,3,249,4,175.7
42223,38,2,378,6,433.23
42224,436,52,403,3,141.04
42225,397,100,9,10,393.83
42226,582,17,438,3,857.09
42227,549,98,73,8,1892.62
42228,225,95,444,5,1139.16
42229,475,83,19,4,856.34
42230,73,32,454,7,2837.65
42231,607,56,256,1,230.73
42232,128,67,116,2,160.3
42233,710,51,131,7,203.14
42234,181,27,486,7,1054.76
42235,667,9,43,10,4005.03
42236,509,90,159,2,753.64
42237,687,77,343,9,294.31
42238,701,93,204,5,1580.16
42239,285,78,302,5,2201.87
42240,56,65,154,2,80.27
42241,717,99,395,5,1196.78
42242,21,57,488,5,1964.14
42243,51,21,210,4,1467.38
42244,51,80,447,7,2789.78
42245,554,30,107,6,397.05
42246,261,75,429,10,1428.33
42247,299,52,147,3,162.72
42248,537,24,303,5,2625.23
42249,466,92,74,3,173.64
42250,291,82,319,4,1848.74
42251,704,42,468,6,832.44
42252,194,85,464,4,2051.08
42253,32,7,118,3,359.3
42254,553,24,80,4,1844.55
42255,249,96,446,6,1811.68
42256,293,5,296,7,1953.07
42257,446,93,160,7,2039.71
42258,83,33,201,10,2325.59
42259,315,21,189,8,3219.72
42260,661,9,432,8,2688.91
42261,493,19,197,1,162.85
42262,351,53,490,4,2187.31
42263,37,63,10,7,2493.1
42264,188,23,148,1,97.95
42265,373,14,421,3,229.05
42266,707,92,167,9,569.04
42267,396,1,75,2,764.83
42268,544,29,327,6,1752.93
42269,648,72,269,4,142.06
42270,305,86,126,8,311.9
42271,619,58,320,1,198.41
42272,137,97,145,9,1098.17
42273,679,26,366,1,415.19
42274,94,43,448,4,26.71
42275,277,68,406,1,206.31
42276,527,34,8,3,822.7
42277,650,84,272,2,149.51
42278,34,14,353,9,534.61
42279,657,94,145,10,441.69
42280,599,96,174,10,3364.64
42281,285,57,360,2,662.85
42282,12,19,173,10,1634.55
42283,400,70,82,7,1177.53
42284,662,3,10,4,212.65
42285,225,13,322,2,921.8
42286,332,68,77,9,2020.53
42287,283,50,285,8,3107.88
42288,317,27,303,9,1163.72
42289,585,10,226,5,434.41
42290,648,28,245,3,1314.02
42291,355,33,388,9,1662.54
42292,379,32,329,9,3648.33
42293,225,41,206,10,4198.17
42294,117,78,210,4,1932.37
42295,247,37,38,5,194.05
42296,190,66,392,9,3477.86
42297,669,93,397,10,2955.93
42298,653,39,100,3,1468.45
42299,368,81,348,7,1534.59
42300,653,36,305,8,2830.88
42301,703,69,450,6,661.25
42302,487,79,53,7,1427.54
42303,599,5,468,7,1726.54
42304,35,8,264,5,2081.97
42305,389,52,463,1,41.11
42306,276,80,185,4,1677.8
42307,176,25,279,8,2889.51
42308,505,35,329,9,3320.56
42309,431,59,302,10,4940.41
42310,369,43,111,1,7.48
42311,554,78,98,4,1963.48
42312,276,4,245,8,142.89
42313,8,42,214,4,532.28
42314,616,92,122,8,472.79
42315,324,44,166,7,2810.41
42316,448,35,481,9,3543.46
42317,637,96,335,6,2020.36
42318,662,38,266,4,1718.14
42319,282,3,118,8,333.4
42320,691,99,289,7,1648.38
42321,694,72,50,9,302.87
42322,106,70,401,8,1275.67
42323,248,38,422,7,3941.89
42324,266,17,246,4,1440.84
42325,167,68,399,3,644.89
42326,540,5,31,10,2715.63
42327,487,98,486,4,1057.51
42328,97,66,204,2,738.02
42329,334,20,459,10,1850.27
42330,240,44,84,6,2141.27
42331,475,14,66,2,135.17
42332,591,16,81,8,2490.23
42333,180,51,365,2,61.02
42334,26,52,426,3,124.51
42335,526,91,30,1,43.55
42336,169,36,309,7,2947.09
42337,570,100,57,9,364.17
42338,54,26,270,3,1226.83
42339,428,78,390,1,475.43
42340,288,71,325,9,4052.03
42341,187,50,40,5,2486.09
42342,341,18,344,2,926.52
42343,603,15,292,8,2054.92
42344,404,7,494,4,419.46
42345,222,64,221,6,224.99
42346,155,29,121,1,308.57
42347,269,65,427,1,34.48
42348,275,91,316,5,214.45
42349,270,25,377,2,611.08
42350,323,40,423,3,1047.13
42351,228,54,292,7,482.76
42352,414,63,162,5,1923.72
42353,583,82,74,8,3251.92
42354,565,12,444,4,1713.96
42355,641,32,159,7,2506.09
42356,458,41,83,5,2027.69
42357,714,86,251,6,225.87
42358,426,95,101,5,1215.1
42359,35,85,300,9,4342.91
42360,322,52,395,9,417.2
42361,444,82,95,4,1706.98
42362,334,21,474,6,2009.42
42363,597,61,185,2,33.69
42364,535,24,388,2,1067.48
42365,594,62,92,5,1528.1
42366,37,80,168,10,4170.75
42367,168,67,20,9,692.57
42368,490,34,13,1,227.63
42369,506,43,6,5,29.57
42370,186,83,143,5,1067.52
42371,347,37,333,9,340.11
42372,165,93,487,8,2179.86
42373,425,60,148,1,109.71
42374,169,38,39,5,2251.05
42375,457,87,358,8,258.75
42376,52,22,326,5,1778.89
42377,123,41,388,7,2483.16
42378,282,4,277,6,103.92
42379,628,98,30,5,1142.09
42380,373,56,241,4,771.2
42381,715,94,296,9,429.23
42382,133,69,202,9,842.13
42383,216,77,135,7,219.02
42384,659,99,280,9,2348.09
42385,632,10,317,5,376.46
42386,316,67,462,7,423.81
42387,512,47,409,9,3533.22
42388,161,41,16,4,1336.14
42389,346,5,106,6,1650.52
42390,596,35,34,5,1901.89
42391,270,58,294,7,1256.66
42392,44,95,70,6,1445.39
42393,477,34,63,6,1447.72
42394,293,70,165,3,463.7
42395,411,69,161,1,85.14
42396,115,6,442,9,1014.64
42397,147,91,132,10,366.28
42398,454,87,208,3,80.67
42399,325,71,361,8,3210.23
42400,640,25,220,2,649.89
42401,343,14,145,3,220.45
42402,167,46,439,2,559.28
42403,133,72,154,10,338.02
42404,360,41,244,9,3820.73
42405,623,15,420,7,1698.06
42406,485,65,244,7,286.26
42407,436,19,435,10,1599.55
42408,525,83,240,5,938.03
42409,508,9,281,5,1901.81
42410,567,55,447,3,249.35
42411,729,100,333,3,128.33
42412,268,58,348,3,565.92
42413,654,22,2,1,311.11
42414,630,11,414,1,51.09
42415,234,37,171,10,359.44
42416,500,65,196,3,107.26
42417,653,65,202,6,231.45
42418,19,68,211,1,244.25
42419,295,89,19,4,150.96
42420,98,3,169,2,86.92
42421,462,21,116,8,2853.22
42422,716,4,104,9,193.5
42423,430,42,455,8,1098.03
42424,460,16,125,6,1488.6
42425,342,20,294,5,924.37
42426,665,33,267,4,709.78
42427,7,53,199,1,482.36
42428,688,2,164,5,364.64
42429,586,52,56,10,451.63
42430,169,33,311,8,1539.08
42431,628,72,255,1,30.38
42432,590,73,12,6,686.88
42433,183,66,247,7,2360.77
42434,121,38,211,5,2549.89
42435,409,47,332,2,715.56
42436,185,1,266,1,368.38
42437,630,59,253,7,3433.98
42438,290,100,405,8,329.87
42439,389,12,28,1,365.62
42440,722,3,384,8,393.05
42441,143,86,180,7,247.47
42442,287,87,10,4,107.37
42443,724,83,317,3,566.11
42444,360,76,91,2,454.12
42445,384,32,447,5,1813.6
42446,424,55,108,1,76.26
42447,118,28,160,1,488.79
42448,486,80,459,5,2318.32
42449,272,41,154,7,2551.29
42450,9,58,198,2,426.14
42451,524,69,334,2,201.56
42452,367,93,240,2,581.19
42453,229,30,445,7,511.24
42454,271,28,313,9,4329.42
42455,653,99,38,8,1870.59
42456,340,58,447,9,1933.4
42457,51,15,371,6,1458.07
42458,305,2,469,3,228.31
42459,52,19,381,8,1096.79
42460,373,35,464,9,4073.75
42461,462,27,186,8,1145.43
42462,625,73,51,10,1180.5
42463,190,90,274,2,930.83
42464,366,91,310,1,40.21
42465,276,60,97,8,962.25
42466,228,76,445,3,575.05
42467,558,64,411,7,240.44
42468,444,72,378,9,338.16
42469,689,50,17,9,4002.77
42470,656,73,359,9,1160.02
42471,539,46,485,5,1749.91
42472,274,56,318,10,1969.56
42473,250,12,313,8,3191.11
42474,491,33,202,7,1424.23
42475,527,36,86,2,687.93
42476,347,89,271,9,286.6
42477,375,37,222,2,76.51
42478,5,5,367,9,2516.84
42479,45,100,305,5,177.43
42480,612,31,440,2,635.84
42481,53,52,77,3,146.45
42482,620,33,267,9,1872.31
42483,316,53,424,2,1105.65
42484,49,25,31,4,1369.76
42485,18,52,382,4,168.36
42486,501,56,46,6,1102.54
42487,500,25,296,3,994.01
42488,382,34,388,1,236.61
42489,731,60,470,4,552.65
42490,342,90,260,8,3523.81
42491,149,19,388,9,1466.49
42492,397,44,2,9,3777.56
42493,213,13,114,1,344.47
42494,423,92,124,4,270.11
42495,428,14,478,2,151.01
42496,494,48,235,8,3779.72
42497,208,21,358,2,795.61
42498,527,12,219,5,2276.56
42499,143,55,325,6,543.15
42500,278,54,426,6,432.59
42501,533,77,420,8,265.73
42502,630,57,27,3,1100.68
42503,241,100,124,9,337.22
42504,196,19,463,10,1599.52
42505,573,96,389,9,2955.3
42506,584,8,192,7,3176.21
42507,537,17,464,8,2990.1
42508,14,43,110,2,12.34
42509,456,33,133,3,597.09
42510,619,54,315,6,442.45
42511,446,81,354,8,1761.24
42512,408,47,388,2,658.33
42513,484,83,357,10,2164.61
42514,704,7,127,9,1018.62
42515,383,4,443,2,35.85
42516,141,62,341,5,1511.26
42517,287,60,171,4,517.78
42518,265,25,111,4,1278.04
42519,406,3,85,6,318.44
42520,660,97,401,9,1172.9
42521,49,46,300,3,914.13
42522,94,92,393,3,212.27
42523,167,55,261,7,538.58
42524,524,54,151,8,620.35
42525,578,18,453,4,1736.72
42526,182,67,357,5,353.34
42527,688,58,418,3,583.03
42528,110,48,192,6,2686.56
42529,180,22,391,4,1319.44
42530,153,57,85,2,729.92
42531,461,60,70,7,987.79
42532,341,65,436,2,74.56
42533,417,3,425,3,147.26
42534,125,3,403,3,160.67
42535,72,34,21,5,1291.88
42536,559,24,9,1,454.96
42537,281,9,122,3,981.57
42538,686,36,89,1,424.25
42539,711,86,481,7,259.44
42540,395,61,413,4,65.11
42541,227,17,411,6,2047.84
42542,449,100,409,6,226.06
42543,669,8,176,8,3518.35
42544,508,75,99,8,1118.73
42545,167,6,51,6,646.54
42546,635,78,422,8,4392.98
42547,421,5,164,10,2254.07
42548,208,24,442,6,2784.85
42549,164,5,182,10,2381.63
42550,363,53,452,8,3366.66
42551,2,82,255,9,4020.74
42552,127,11,207,3,137.43
42553,686,13,493,2,859.91
42554,353,98,40,6,1479.72
42555,728,68,235,4,859.91
42556,314,29,266,3,1098.8
42557,673,19,439,6,737.49
42558,73,68,300,4,1077.6
42559,651,14,247,2,131.11
42560,108,12,95,1,431.96
42561,330,72,280,6,237.95
42562,384,52,122,8,390.9
42563,395,48,434,2,896.97
42564,213,83,95,5,926.74
42565,413,95,41,1,245.09
42566,229,15,240,5,1268.64
42567,280,26,59,3,1371.55
42568,484,1,5,3,1016.97
42569,608,68,363,9,2215.34
42570,158,56,413,10,2395.58
42571,8,26,220,3,1086.62
42572,158,89,435,10,324.46
42573,13,65,213,8,291.64
42574,95,82,439,10,3969.37
42575,13,78,17,7,3708.52
42576,212,69,249,5,500.85
42577,556,82,472,5,2033.1
42578,356,26,382,8,3737.34
42579,317,15,205,7,2090.73
42580,355,100,276,10,410.47
42581,481,32,104,8,2993.34
42582,150,38,136,3,1476.76
42583,208,16,257,3,963.95
42584,129,13,127,2,799.35
42585,607,69,182,4,351.71
42586,265,26,129,10,3553.44
42587,460,39,418,4,1748.27
42588,323,79,409,7,1263.4
42589,318,22,55,9,2865.11
42590,512,73,438,5,600.45
42591,715,49,305,7,1761.06
42592,69,74,184,8,1571.19
42593,175,84,493,6,483.8
42594,209,52,275,7,379.92
42595,376,23,323,8,638.69
42596,570,61,154,5,79.09
42597,305,82,451,2,890.91
42598,146,14,158,9,653.11
42599,663,96,437,2,647.7
42600,600,6,142,8,849.56
42601,55,6,208,5,467.96
42602,448,29,168,10,2991.37
42603,407,60,221,8,879.56
42604,429,94,287,7,286.0
42605,595,80,441,9,3879.87
42606,498,56,92,6,1431.55
42607,647,4,336,6,133.42
42608,365,8,68,10,3634.06
42609,612,99,290,10,2305.09
42610,594,23,381,5,442.21
42611,424,18,21,9,4130.81
42612,448,49,60,5,1093.86
42613,584,36,340,9,3442.89
42614,344,42,362,9,1186.74
42615,115,43,415,3,16.9
42616,506,34,485,1,248.82
42617,728,64,260,8,344.31
42618,136,90,433,3,1339.16
42619,234,25,171,3,1051.51
42620,275,69,182,1,101.38
42621,27,17,106,10,3411.29
42622,130,7,73,6,596.34
42623,156,17,141,3,861.13
42624,634,93,425,4,1046.94
42625,146,93,50,8,2122.2
42626,471,16,322,9,2852.18
42627,424,87,89,10,287.74
42628,35,77,339,1,28.79
42629,86,34,202,8,2360.53
42630,445,96,478,10,3629.75
42631,646,65,421,5,195.32
42632,612,24,341,4,2037.9
42633,711,84,364,2,146.73
42634,520,90,13,6,2266.37
42635,468,86,151,6,224.48
42636,594,12,109,8,3833.47
42637,185,64,332,8,282.55
42638,601,73,433,7,1018.45
42639,658,14,492,6,398.84
42640,142,74,57,4,973.64
42641,691,76,370,4,950.0
42642,287,33,258,2,446.08
42643,586,34,437,5,1147.2
42644,628,41,57,3,1002.38
42645,661,24,339,10,5016.83
42646,662,90,157,2,930.15
42647,185,63,464,5,1728.45
42648,246,30,167,7,451.16
42649,731,91,344,3,114.52
42650,209,68,139,2,421.31
42651,718,15,462,3,867.63
42652,130,41,115,1,442.15
42653,726,15,117,6,1783.73
42654,515,24,441,6,2792.51
42655,531,1,441,5,1847.74
42656,654,72,51,8,313.36
42657,312,9,414,3,958.83
42658,687,14,445,10,713.8
42659,586,46,308,3,867.23
42660,680,57,369,5,1692.98
42661,32,94,498,3,148.59
42662,268,4,385,5,96.97
42663,42,82,71,6,2830.87
42664,437,8,36,2,860.45
42665,414,27,374,10,1307.03
42666,684,80,286,9,4452.62
42667,589,5,495,3,787.04
42668,488,88,234,6,2733.0
42669,397,15,474,2,546.84
42670,60,45,320,2,909.35
42671,295,26,424,3,1152.55
42672,656,95,56,1,232.01
42673,192,57,272,2,736.26
42674,341,97,413,3,358.21
42675,685,80,496,3,1158.64
42676,677,70,432,9,1791.16
42677,669,93,39,2,538.93
42678,507,95,305,8,2146.97
42679,544,11,129,4,211.54
42680,34,52,466,4,181.24
42681,41,13,316,2,793.52
42682,511,11,97,2,103.43
42683,458,81,383,7,1424.62
42684,198,45,138,6,2451.88
42685,642,62,101,4,1076.75
42686,654,80,305,1,464.53
42687,301,92,315,8,546.25
42688,624,22,55,4,1165.75
42689,19,49,334,8,1686.94
42690,239,81,89,8,1309.94
42691,40,62,122,1,329.48
42692,98,61,60,8,130.84
42693,564,31,428,3,1164.4
42694,9,8,467,6,2396.37
42695,10,20,173,9,1509.79
42696,438,69,200,4,404.69
42697,614,29,256,5,1781.01
42698,2,60,323,7,890.17
42699,189,95,163,2,448.95
42700,7,59,406,2,874.89
42701,559,82,470,6,2543.14
42702,691,18,350,7,2871.63
42703,153,47,350,6,2412.49
42704,240,56,120,3,728.51
42705,293,70,162,7,1116.58
42706,528,85,9,3,1497.64
42707,278,48,84,7,2757.66
42708,557,12,213,2,883.82
42709,136,17,283,3,907.21
42710,265,59,36,8,3389.75
42711,184,25,179,10,3813.27
42712,547,59,440,4,1899.89
42713,470,24,463,7,2959.32
42714,644,63,203,7,2188.66
42715,475,19,132,2,271.4
42716,161,91,375,1,41.18
42717,460,82,274,9,4464.22
42718,485,74,441,7,1408.03
42719,561,14,257,9,529.54
42720,30,66,117,5,1439.48
42721,710,98,128,9,1893.44
42722,676,40,458,7,2718.46
42723,95,2,179,1,63.74
42724,255,83,115,5,1229.06
42725,467,46,462,6,2106.01
42726,586,44,279,1,393.32
42727,354,51,273,3,103.32
42728,81,64,55,7,278.56
42729,670,86,470,2,72.54
42730,529,16,125,5,1270.0
42731,401,52,24,6,307.31
42732,303,13,5,7,2467.41
42733,189,13,379,9,3596.35
42734,503,92,168,4,254.5
42735,305,23,385,5,414.13
42736,684,74,442,5,1197.26
42737,414,100,175,1,43.77
42738,38,24,8,8,3720.11
42739,363,63,387,4,1433.5
42740,614,13,408,9,3318.85
42741,145,57,15,9,3702.5
42742,438,1,443,7,2930.38
42743,242,13,88,10,4170.21
42744,462,54,299,10,701.7
42745,338,37,494,3,95.38
42746,338,12,327,2,881.69
42747,215,77,38,5,155.28
42748,389,90,54,3,1260.01
42749,280,34,184,1,239.69
42750,720,16,494,4,1199.98
42751,655,70,109,2,341.12
42752,46,45,231,5,2368.97
42753,470,1,73,6,2023.6
42754,308,28,376,7,3400.45
42755,602,75,489,3,423.49
42756,418,85,245,9,4249.77
42757,46,41,410,9,3451.75
42758,10,43,37,2,13.68
42759,199,30,412,3,209.75
42760,522,57,40,10,3735.79
42761,20,63,477,8,2964.9
42762,574,64,474,4,141.45
42763,464,33,414,1,174.99
42764,313,64,370,2,68.77
42765,666,59,429,9,4020.07
42766,1,33,170,8,1551.4
42767,648,62,146,7,2037.41
42768,189,48,262,4,1744.59
42769,118,71,423,1,374.49
42770,146,90,356,7,2672.36
42771,252,51,81,4,154.01
42772,230,22,28,6,2026.94
42773,155,85,161,4,1804.19
42774,281,91,466,6,259.14
42775,564,69,298,3,273.86
42776,347,4,286,1,21.78
42777,479,31,421,6,2057.12
42778,448,70,153,10,1663.74
42779,462,68,163,4,927.72
42780,516,24,424,3,1670.74
42781,75,24,299,6,2555.81
42782,597,37,373,5,193.83
42783,99,71,88,5,2158.13
42784,351,15,385,10,2814.23
42785,508,45,321,10,4481.41
42786,95,30,13,4,269.91
42787,335,68,11,3,788.88
42788,360,50,484,6,2359.25
42789,209,83,311,7,1282.03
42790,347,12,343,3,1254.55
42791,59,46,371,8,2377.9
42792,408,27,496,9,1415.62
42793,191,76,347,5,1271.16
42794,237,5,401,6,1461.73
42795,567,100,86,10,446.93
42796,33,44,457,5,1836.3
42797,334,38,65,8,3839.74
42798,440,94,441,8,353.48
42799,607,55,357,9,819.26
42800,73,53,472,10,5615.42
42801,520,82,207,2,872.45
42802,322,68,366,1,207.44
42803,170,28,479,9,4185.33
42804,520,53,417,7,3647.59
42805,418,82,121,2,991.21
42806,284,46,299,7,1942.16
42807,699,66,451,7,2456.33
42808,223,88,462,10,4068.48
42809,721,2,257,10,647.19
42810,419,42,137,9,1525.58
42811,359,49,165,5,1064.66
42812,706,26,274,2,894.09
42813,431,47,327,4,1669.05
42814,39,95,482,10,2698.68
42815,242,31,169,3,1178.41
42816,398,46,132,10,3493.65
42817,53,35,489,7,2782.47
42818,112,20,103,8,1416.08
42819,148,58,41,8,1709.28
42820,728,19,45,9,1210.7
42821,19,29,203,2,566.5
42822,658,22,337,4,1453.29
42823,302,7,400,5,488.52
42824,233,30,260,7,467.91
42825,408,63,167,8,2865.08
42826,473,32,217,6,2091.56
42827,731,56,247,2,482.65
42828,76,29,407,9,3265.69
42829,517,26,5,3,1276.24
42830,280,27,475,10,1512.11
42831,710,26,163,4,1703.64
42832,173,89,311,8,284.98
42833,667,47,21,9,3164.42
42834,500,73,306,9,1266.68
42835,494,91,159,5,183.31
42836,345,72,392,2,72.6
42837,438,15,283,4,1057.11
42838,55,49,73,6,1502.1
42839,502,83,60,10,2440.53
42840,684,80,440,10,4299.63
42841,172,98,398,10,2006.88
42842,453,78,311,5,2166.59
42843,294,33,46,1,193.66
42844,412,97,4,10,1197.51
42845,158,93,25,10,2622.19
42846,232,25,351,2,595.2
42847,345,52,87,6,296.6
42848,70,22,89,6,2064.12
42849,550,85,312,8,4206.49
42850,530,95,308,10,2428.03
42851,244,17,10,10,3802.72
42852,644,15,247,1,314.27
42853,710,74,395,5,1248.83
42854,653,50,149,8,3285.88
42855,571,82,211,3,1395.91
42856,612,71,235,10,4468.71
42857,175,66,10,7,2549.37
42858,255,71,296,5,1938.62
42859,365,96,292,4,1303.85
42860,80,71,493,9,3481.56
42861,481,85,219,3,1389.11
42862,139,13,16,4,1543.52
42863,721,89,221,2,68.28
42864,431,42,295,5,747.15
42865,154,8,394,1,454.65
42866,710,82,421,1,460.65
42867,649,87,346,7,185.3
42868,639,85,383,9,4252.24
42869,530,19,27,7,1022.8
42870,674,36,151,7,2446.79
42871,240,78,372,6,2790.19
42872,149,34,22,8,2345.74
42873,554,29,109,6,1773.88
42874,387,60,465,3,379.72
42875,87,36,452,10,3379.88
42876,194,19,126,8,1080.78
42877,206,99,415,9,2105.06
42878,445,95,316,3,868.15
42879,539,27,75,8,1052.35
42880,628,30,281,6,476.92
42881,39,30,241,3,207.37
42882,27,57,92,6,2237.16
42883,494,4,427,1,21.61
42884,150,15,288,9,2706.94
42885,295,72,27,5,183.31
42886,201,39,379,8,3351.99
42887,159,36,153,8,3177.36
42888,210,54,85,4,277.24
42889,544,43,378,1,5.69
42890,340,28,475,4,1528.45
42891,195,88,97,2,902.93
42892,52,88,320,8,3643.75
42893,58,40,397,2,716.36
42894,648,8,174,1,466.42
42895,289,19,233,10,1459.4
42896,411,86,315,9,319.58
42897,324,58,424,6,1268.55
42898,140,25,259,7,2721.78
42899,626,50,386,9,4025.7
42900,436,34,458,4,1153.54
42901,697,29,14,8,2378.05
42902,428,83,400,3,683.78
42903,131,23,257,7,567.39
42904,511,16,302,6,1877.28
42905,701,17,315,1,283.14
42906,473,100,44,8,352.89
42907,450,25,91,3,878.09
42908,31,29,283,9,2862.56
42909,460,44,297,5,2169.45
42910,229,30,73,2,137.58
42911,61,65,412,2,88.83
42912,97,91,410,4,153.77
42913,288,46,305,5,1675.25
42914,144,81,164,2,392.27
42915,124,27,135,5,601.05
42916,496,80,451,7,3323.77
42917,157,55,348,6,503.73
42918,498,31,379,4,1603.41
42919,50,76,177,2,400.51
42920,638,18,307,8,3612.96
42921,202,17,393,9,3259.13
42922,276,8,298,6,2507.06
42923,26,44,302,7,2280.0
42924,717,26,235,1,426.7
42925,311,62,423,9,2904.87
42926,74,6,80,6,619.51
42927,530,68,343,5,1312.93
42928,200,67,6,9,573.81
42929,720,99,167,8,1659.05
42930,438,89,436,10,338.37
42931,526,18,227,4,1908.58
42932,181,21,310,10,4047.17
42933,665,35,220,1,474.2
42934,591,78,131,3,1283.06
42935,659,11,386,3,175.29
42936,553,71,396,1,447.35
42937,392,9,65,3,948.79
42938,168,96,343,2,638.52
42939,40,84,232,1,87.95
42940,300,97,31,2,301.55
42941,125,94,151,3,154.19
42942,562,54,486,2,122.78
42943,697,37,84,8,318.53
42944,639,5,194,7,1861.71
42945,278,74,391,4,889.78
42946,19,63,155,2,759.19
42947,695,94,59,10,522.57
42948,78,64,312,8,312.07
42949,365,48,498,7,3523.72
42950,100,89,347,5,156.77
42951,442,53,109,2,1083.44
42952,351,35,314,3,1422.81
42953,128,41,174,7,2909.94
42954,309,92,78,7,463.89
42955,665,39,300,7,3673.44
42956,312,70,39,7,1075.66
